ID_Pedido,Data_Pedido,Nome_Produto,Categoria,Preco_Unitario,Quantidade,ID_Cliente,Cidade,Estado,Faturamento,Status_Entrega,Mês
1399,2026-03-21 09:00:00,Cadeira Gamer,Móveis,1200.0,1,140,Salvador,BA,1200.0,Normal,2026-03
1400,2026-03-22 01:00:00,Headset 7.1,Acessórios,800.0,3,128,Salvador,BA,2400.0,Normal,2026-03
1401,2026-03-22 01:00:00,Cadeira Gamer,Móveis,1200.0,5,138,Rio de Janeiro,RJ,6000.0,Rápida,2026-03
1402,2026-03-22 15:00:00,Gabinete Gamer,Acessórios,565.0,3,112,Salvador,BA,1695.0,Normal,2026-03
1403,2026-03-22 20:00:00,Mouse Vertical,Acessórios,240.42,1,120,Belo Horizonte,MG,240.42,Rápida,2026-03
1404,2026-03-22 21:00:00,Cadeira Gamer,Móveis,1200.0,5,139,Belo Horizonte,MG,6000.0,Rápida,2026-03
1405,2026-03-23 14:00:00,Laptop Gamer,Eletrônicos,7500.0,8,116,Belo Horizonte,MG,60000.0,Rápida,2026-03
1406,2026-03-23 05:00:00,Mouse Vertical,Acessórios,230.97,6,108,Rio de Janeiro,RJ,1385.82,Rápida,2026-03
1407,2026-03-23 06:00:00,SSD 1TB,Hardware,600.0,5,115,Rio de Janeiro,RJ,3000.0,Rápida,2026-03
1408,2026-03-23 22:00:00,Gabinete Gamer,Acessórios,565.0,1,144,Curitiba,PR,565.0,Normal,2026-03
1409,2026-03-23 13:00:00,Headset 7.1,Acessórios,800.0,4,146,Curitiba,PR,3200.0,Normal,2026-03
1410,2026-03-24 16:00:00,Controle Gamer,Hardware,327.14,1,115,São Paulo,SP,327.14,Rápida,2026-03
1411,2026-03-24 23:00:00,Laptop Gamer,Eletrônicos,7500.0,9,100,São Paulo,SP,67500.0,Rápida,2026-03
1412,2026-03-24 21:00:00,Laptop Gamer,Eletrônicos,7500.0,3,101,Belo Horizonte,MG,22500.0,Rápida,2026-03
1413,2026-03-24 01:00:00,Gabinete Gamer,Acessórios,565.0,8,118,Curitiba,PR,4520.0,Normal,2026-03
1414,2026-03-24 20:00:00,Headset 7.1,Acessórios,800.0,2,101,Belo Horizonte,MG,1600.0,Rápida,2026-03
1415,2026-03-25 07:00:00,Controle Gamer,Hardware,303.6,1,107,Salvador,BA,303.6,Normal,2026-03
1416,2026-03-25 06:00:00,Mouse Vertical,Acessórios,242.47,7,119,Rio de Janeiro,RJ,1697.29,Rápida,2026-03
1417,2026-03-25 01:00:00,Placa de Vídeo,Hardware,4500.0,1,100,Rio de Janeiro,RJ,4500.0,Rápida,2026-03
1418,2026-03-25 23:00:00,Cadeira Gamer,Móveis,1200.0,6,108,Salvador,BA,7200.0,Normal,2026-03
1419,2026-03-25 12:00:00,Teclado Mecânico,Acessórios,506.06,4,117,São Paulo,SP,2024.24,Rápida,2026-03
1420,2026-03-26 02:00:00,Teclado Mecânico,Acessórios,510.28,7,146,Porto Alegre,RS,3571.96,Normal,2026-03
1421,2026-03-26 01:00:00,Mouse Vertical,Acessórios,233.39,2,101,Fortaleza,CE,466.78,Normal,2026-03
1422,2026-03-26 21:00:00,Laptop Gamer,Eletrônicos,7500.0,3,115,Salvador,BA,22500.0,Normal,2026-03
1423,2026-03-26 03:00:00,Laptop Gamer,Eletrônicos,7500.0,1,108,Belo Horizonte,MG,7500.0,Rápida,2026-03
1424,2026-03-26 13:00:00,Headset 7.1,Acessórios,800.0,2,126,Belo Horizonte,MG,1600.0,Rápida,2026-03
1425,2026-03-27 19:00:00,SSD 1TB,Hardware,600.0,7,109,Salvador,BA,4200.0,Normal,2026-03
1426,2026-03-27 09:00:00,Gabinete Gamer,Acessórios,565.0,7,140,Fortaleza,CE,3955.0,Normal,2026-03
1427,2026-03-27 11:00:00,Placa de Vídeo,Hardware,4500.0,1,111,Rio de Janeiro,RJ,4500.0,Rápida,2026-03
1428,2026-03-27 02:00:00,Placa de Vídeo,Hardware,4500.0,4,140,Belo Horizonte,MG,18000.0,Rápida,2026-03
1429,2026-03-27 07:00:00,Headset 7.1,Acessórios,800.0,5,118,São Paulo,SP,4000.0,Rápida,2026-03
1430,2026-03-28 23:00:00,Controle Gamer,Hardware,310.02,6,131,Porto Alegre,RS,1860.12,Normal,2026-03
1431,2026-03-28 18:00:00,Laptop Gamer,Eletrônicos,7500.0,4,120,São Paulo,SP,30000.0,Rápida,2026-03
1432,2026-03-28 23:00:00,Cadeira Gamer,Móveis,1200.0,1,108,São Paulo,SP,1200.0,Rápida,2026-03
1433,2026-03-28 19:00:00,Gabinete Gamer,Acessórios,565.0,5,148,Fortaleza,CE,2825.0,Normal,2026-03
1434,2026-03-28 00:00:00,Headset 7.1,Acessórios,800.0,5,136,São Paulo,SP,4000.0,Rápida,2026-03
1435,2026-03-29 17:00:00,SSD 1TB,Hardware,600.0,8,121,Belo Horizonte,MG,4800.0,Rápida,2026-03
1436,2026-03-29 23:00:00,Monitor Ultrawide,Eletrônicos,2800.0,9,101,Fortaleza,CE,25200.0,Normal,2026-03
1437,2026-03-29 19:00:00,Cadeira Gamer,Móveis,1200.0,6,149,São Paulo,SP,7200.0,Rápida,2026-03
1438,2026-03-29 17:00:00,Gabinete Gamer,Acessórios,565.0,9,145,Curitiba,PR,5085.0,Normal,2026-03
1439,2026-03-29 15:00:00,Monitor Ultrawide,Eletrônicos,2800.0,3,123,Salvador,BA,8400.0,Normal,2026-03
1440,2026-03-30 08:00:00,Laptop Gamer,Eletrônicos,7500.0,4,100,Salvador,BA,30000.0,Normal,2026-03
1441,2026-03-30 00:00:00,Teclado Mecânico,Acessórios,547.26,3,112,Salvador,BA,1641.78,Normal,2026-03
1442,2026-03-30 05:00:00,Mouse Vertical,Acessórios,227.78,8,104,Porto Alegre,RS,1822.24,Normal,2026-03
1443,2026-03-30 23:00:00,Placa de Vídeo,Hardware,4500.0,4,130,Belo Horizonte,MG,18000.0,Rápida,2026-03
1444,2026-03-30 02:00:00,Mouse Vertical,Acessórios,242.59,7,101,Fortaleza,CE,1698.13,Normal,2026-03
1445,2026-03-31 16:00:00,Headset 7.1,Acessórios,800.0,7,134,Salvador,BA,5600.0,Normal,2026-03
1446,2026-03-31 20:00:00,Cadeira Gamer,Móveis,1200.0,5,122,Belo Horizonte,MG,6000.0,Rápida,2026-03
1447,2026-03-31 07:00:00,Mouse Vertical,Acessórios,233.61,7,116,São Paulo,SP,1635.27,Rápida,2026-03
1448,2026-03-31 12:00:00,SSD 1TB,Hardware,600.0,9,117,Fortaleza,CE,5400.0,Normal,2026-03
1449,2026-03-31 15:00:00,Laptop Gamer,Eletrônicos,7500.0,4,142,Salvador,BA,30000.0,Normal,2026-03
1450,2026-04-01 02:00:00,SSD 1TB,Hardware,600.0,4,119,Belo Horizonte,MG,2400.0,Rápida,2026-04
1451,2026-04-01 03:00:00,Controle Gamer,Hardware,299.21,8,104,Porto Alegre,RS,2393.68,Normal,2026-04
1452,2026-04-01 00:00:00,Placa de Vídeo,Hardware,4500.0,6,149,Rio de Janeiro,RJ,27000.0,Rápida,2026-04
1453,2026-04-01 01:00:00,Gabinete Gamer,Acessórios,565.0,3,106,Salvador,BA,1695.0,Normal,2026-04
1454,2026-04-01 16:00:00,Mouse Vertical,Acessórios,225.6,5,117,Belo Horizonte,MG,1128.0,Rápida,2026-04
1455,2026-04-02 11:00:00,Gabinete Gamer,Acessórios,565.0,4,106,São Paulo,SP,2260.0,Rápida,2026-04
1456,2026-04-02 10:00:00,Controle Gamer,Hardware,314.48,6,116,Rio de Janeiro,RJ,1886.88,Rápida,2026-04
1457,2026-04-02 00:00:00,Laptop Gamer,Eletrônicos,7500.0,8,118,Rio de Janeiro,RJ,60000.0,Rápida,2026-04
1458,2026-04-02 21:00:00,Placa de Vídeo,Hardware,4500.0,1,100,São Paulo,SP,4500.0,Rápida,2026-04
1459,2026-04-02 13:00:00,Mouse Vertical,Acessórios,226.55,7,135,Belo Horizonte,MG,1585.8500000000001,Rápida,2026-04
1460,2026-04-03 18:00:00,Placa de Vídeo,Hardware,4500.0,2,148,Curitiba,PR,9000.0,Normal,2026-04
1461,2026-04-03 23:00:00,SSD 1TB,Hardware,600.0,8,128,São Paulo,SP,4800.0,Rápida,2026-04
1462,2026-04-03 21:00:00,Mouse Vertical,Acessórios,249.92,4,101,São Paulo,SP,999.68,Rápida,2026-04
1463,2026-04-03 07:00:00,Headset 7.1,Acessórios,800.0,6,111,Rio de Janeiro,RJ,4800.0,Rápida,2026-04
1464,2026-04-03 16:00:00,Gabinete Gamer,Acessórios,565.0,2,109,Curitiba,PR,1130.0,Normal,2026-04
1465,2026-04-04 04:00:00,Controle Gamer,Hardware,312.77,4,106,Belo Horizonte,MG,1251.08,Rápida,2026-04
1466,2026-04-04 01:00:00,Laptop Gamer,Eletrônicos,7500.0,6,148,Belo Horizonte,MG,45000.0,Rápida,2026-04
1467,2026-04-04 05:00:00,Teclado Mecânico,Acessórios,523.07,4,105,Rio de Janeiro,RJ,2092.28,Rápida,2026-04
1468,2026-04-04 19:00:00,SSD 1TB,Hardware,600.0,7,106,Porto Alegre,RS,4200.0,Normal,2026-04
1469,2026-04-04 22:00:00,Laptop Gamer,Eletrônicos,7500.0,2,109,Curitiba,PR,15000.0,Normal,2026-04
1470,2026-04-05 11:00:00,Mouse Vertical,Acessórios,248.62,5,124,Belo Horizonte,MG,1243.1,Rápida,2026-04
1471,2026-04-05 04:00:00,Cadeira Gamer,Móveis,1200.0,6,141,São Paulo,SP,7200.0,Rápida,2026-04
1472,2026-04-05 09:00:00,Mouse Vertical,Acessórios,244.1,6,102,Fortaleza,CE,1464.6,Normal,2026-04
1473,2026-04-05 15:00:00,Headset 7.1,Acessórios,800.0,6,112,São Paulo,SP,4800.0,Rápida,2026-04
1474,2026-04-05 05:00:00,Headset 7.1,Acessórios,800.0,2,116,Belo Horizonte,MG,1600.0,Rápida,2026-04
1475,2026-04-06 15:00:00,Monitor Ultrawide,Eletrônicos,2800.0,1,109,São Paulo,SP,2800.0,Rápida,2026-04
1476,2026-04-06 02:00:00,Gabinete Gamer,Acessórios,565.0,2,128,Belo Horizonte,MG,1130.0,Rápida,2026-04
1477,2026-04-06 20:00:00,Monitor Ultrawide,Eletrônicos,2800.0,2,138,Rio de Janeiro,RJ,5600.0,Rápida,2026-04
1478,2026-04-06 16:00:00,Cadeira Gamer,Móveis,1200.0,8,145,São Paulo,SP,9600.0,Rápida,2026-04
1479,2026-04-06 05:00:00,Monitor Ultrawide,Eletrônicos,2800.0,6,101,São Paulo,SP,16800.0,Rápida,2026-04
1480,2026-04-07 02:00:00,Headset 7.1,Acessórios,800.0,2,144,Fortaleza,CE,1600.0,Normal,2026-04
1481,2026-04-07 19:00:00,Mouse Vertical,Acessórios,240.29,4,118,Salvador,BA,961.16,Normal,2026-04
1482,2026-04-07 04:00:00,Cadeira Gamer,Móveis,1200.0,3,111,Fortaleza,CE,3600.0,Normal,2026-04
1483,2026-04-07 02:00:00,Teclado Mecânico,Acessórios,509.13,3,140,Belo Horizonte,MG,1527.3899999999999,Rápida,2026-04
1484,2026-04-07 13:00:00,Placa de Vídeo,Hardware,4500.0,5,129,Fortaleza,CE,22500.0,Normal,2026-04
1485,2026-04-08 23:00:00,Placa de Vídeo,Hardware,4500.0,9,149,Belo Horizonte,MG,40500.0,Rápida,2026-04
1486,2026-04-08 20:00:00,Headset 7.1,Acessórios,800.0,6,129,Porto Alegre,RS,4800.0,Normal,2026-04
1487,2026-04-08 03:00:00,Headset 7.1,Acessórios,800.0,9,104,São Paulo,SP,7200.0,Rápida,2026-04
1488,2026-04-08 13:00:00,SSD 1TB,Hardware,600.0,5,130,Salvador,BA,3000.0,Normal,2026-04
1489,2026-04-08 19:00:00,Laptop Gamer,Eletrônicos,7500.0,8,144,Fortaleza,CE,60000.0,Normal,2026-04
1490,2026-04-09 11:00:00,Teclado Mecânico,Acessórios,524.71,6,107,Rio de Janeiro,RJ,3148.26,Rápida,2026-04
1491,2026-04-09 10:00:00,Teclado Mecânico,Acessórios,540.06,1,142,Fortaleza,CE,540.06,Normal,2026-04
1492,2026-04-09 19:00:00,Mouse Vertical,Acessórios,225.44,3,111,Curitiba,PR,676.3199999999999,Normal,2026-04
1493,2026-04-09 08:00:00,Monitor Ultrawide,Eletrônicos,2800.0,6,124,Porto Alegre,RS,16800.0,Normal,2026-04
1494,2026-04-09 00:00:00,Placa de Vídeo,Hardware,4500.0,5,135,Rio de Janeiro,RJ,22500.0,Rápida,2026-04
1495,2026-04-10 09:00:00,Mouse Vertical,Acessórios,231.81,3,129,Porto Alegre,RS,695.4300000000001,Normal,2026-04
1496,2026-04-10 21:00:00,Teclado Mecânico,Acessórios,504.13,7,121,Curitiba,PR,3528.91,Normal,2026-04
1497,2026-04-10 02:00:00,Controle Gamer,Hardware,321.56,4,112,Belo Horizonte,MG,1286.24,Rápida,2026-04
1498,2026-04-10 01:00:00,Cadeira Gamer,Móveis,1200.0,8,149,São Paulo,SP,9600.0,Rápida,2026-04
1499,2026-04-10 00:00:00,Placa de Vídeo,Hardware,4500.0,3,105,São Paulo,SP,13500.0,Rápida,2026-04
1500,2026-04-11 11:00:00,Gabinete Gamer,Acessórios,565.0,8,111,Fortaleza,CE,4520.0,Normal,2026-04
1501,2026-04-11 11:00:00,Laptop Gamer,Eletrônicos,7500.0,6,111,Belo Horizonte,MG,45000.0,Rápida,2026-04
1502,2026-04-11 22:00:00,Mouse Vertical,Acessórios,242.52,2,111,Fortaleza,CE,485.04,Normal,2026-04
1503,2026-04-11 21:00:00,Mouse Vertical,Acessórios,239.91,7,143,Fortaleza,CE,1679.37,Normal,2026-04
1504,2026-04-11 09:00:00,Mouse Vertical,Acessórios,239.52,9,137,Curitiba,PR,2155.6800000000003,Normal,2026-04
1505,2026-04-12 14:00:00,Monitor Ultrawide,Eletrônicos,2800.0,1,133,Porto Alegre,RS,2800.0,Normal,2026-04
1506,2026-04-12 06:00:00,Laptop Gamer,Eletrônicos,7500.0,4,141,Salvador,BA,30000.0,Normal,2026-04
1507,2026-04-12 15:00:00,Placa de Vídeo,Hardware,4500.0,2,135,Rio de Janeiro,RJ,9000.0,Rápida,2026-04
1508,2026-04-12 02:00:00,Laptop Gamer,Eletrônicos,7500.0,9,103,Salvador,BA,67500.0,Normal,2026-04
1509,2026-04-12 21:00:00,Gabinete Gamer,Acessórios,565.0,4,119,Belo Horizonte,MG,2260.0,Rápida,2026-04
1510,2026-04-13 07:00:00,Gabinete Gamer,Acessórios,565.0,3,131,Rio de Janeiro,RJ,1695.0,Rápida,2026-04
1511,2026-04-13 19:00:00,Placa de Vídeo,Hardware,4500.0,9,102,São Paulo,SP,40500.0,Rápida,2026-04
1512,2026-04-13 19:00:00,Teclado Mecânico,Acessórios,519.62,2,108,Rio de Janeiro,RJ,1039.24,Rápida,2026-04
1513,2026-04-13 01:00:00,Gabinete Gamer,Acessórios,565.0,5,105,Salvador,BA,2825.0,Normal,2026-04
1514,2026-04-13 16:00:00,Laptop Gamer,Eletrônicos,7500.0,9,130,Curitiba,PR,67500.0,Normal,2026-04
1515,2026-04-14 07:00:00,Gabinete Gamer,Acessórios,565.0,2,123,Rio de Janeiro,RJ,1130.0,Rápida,2026-04
1516,2026-04-14 11:00:00,Cadeira Gamer,Móveis,1200.0,5,107,Belo Horizonte,MG,6000.0,Rápida,2026-04
1517,2026-04-14 04:00:00,Laptop Gamer,Eletrônicos,7500.0,7,141,Salvador,BA,52500.0,Normal,2026-04
1518,2026-04-14 05:00:00,Placa de Vídeo,Hardware,4500.0,5,145,São Paulo,SP,22500.0,Rápida,2026-04
1519,2026-04-14 21:00:00,Mouse Vertical,Acessórios,226.69,6,123,Salvador,BA,1360.1399999999999,Normal,2026-04
1520,2026-04-15 10:00:00,Placa de Vídeo,Hardware,4500.0,5,103,Belo Horizonte,MG,22500.0,Rápida,2026-04
1521,2026-04-15 06:00:00,Gabinete Gamer,Acessórios,565.0,4,142,Belo Horizonte,MG,2260.0,Rápida,2026-04
1522,2026-04-15 05:00:00,Cadeira Gamer,Móveis,1200.0,1,119,Fortaleza,CE,1200.0,Normal,2026-04
1523,2026-04-15 21:00:00,SSD 1TB,Hardware,600.0,8,127,São Paulo,SP,4800.0,Rápida,2026-04
1524,2026-04-15 02:00:00,Placa de Vídeo,Hardware,4500.0,4,149,Porto Alegre,RS,18000.0,Normal,2026-04
1525,2026-04-16 14:00:00,Mouse Vertical,Acessórios,232.62,2,112,Porto Alegre,RS,465.24,Normal,2026-04
1526,2026-04-16 18:00:00,Placa de Vídeo,Hardware,4500.0,1,139,Curitiba,PR,4500.0,Normal,2026-04
1527,2026-04-16 03:00:00,Headset 7.1,Acessórios,800.0,6,128,Fortaleza,CE,4800.0,Normal,2026-04
1528,2026-04-16 03:00:00,Monitor Ultrawide,Eletrônicos,2800.0,7,136,Curitiba,PR,19600.0,Normal,2026-04
1529,2026-04-16 14:00:00,Monitor Ultrawide,Eletrônicos,2800.0,8,144,Porto Alegre,RS,22400.0,Normal,2026-04
1530,2026-04-17 23:00:00,Laptop Gamer,Eletrônicos,7500.0,4,113,Fortaleza,CE,30000.0,Normal,2026-04
1531,2026-04-17 06:00:00,Laptop Gamer,Eletrônicos,7500.0,8,107,Rio de Janeiro,RJ,60000.0,Rápida,2026-04
1532,2026-04-17 11:00:00,SSD 1TB,Hardware,600.0,8,129,Salvador,BA,4800.0,Normal,2026-04
1533,2026-04-17 03:00:00,Headset 7.1,Acessórios,800.0,8,119,Salvador,BA,6400.0,Normal,2026-04
1534,2026-04-17 06:00:00,SSD 1TB,Hardware,600.0,3,118,Curitiba,PR,1800.0,Normal,2026-04
1535,2026-04-18 12:00:00,Gabinete Gamer,Acessórios,565.0,8,107,Salvador,BA,4520.0,Normal,2026-04
1536,2026-04-18 10:00:00,Gabinete Gamer,Acessórios,565.0,5,147,São Paulo,SP,2825.0,Rápida,2026-04
1537,2026-04-18 05:00:00,SSD 1TB,Hardware,600.0,9,121,Curitiba,PR,5400.0,Normal,2026-04
1538,2026-04-18 05:00:00,Teclado Mecânico,Acessórios,532.85,7,107,São Paulo,SP,3729.9500000000003,Rápida,2026-04
1539,2026-04-18 15:00:00,Laptop Gamer,Eletrônicos,7500.0,9,111,São Paulo,SP,67500.0,Rápida,2026-04
1540,2026-04-19 20:00:00,Mouse Vertical,Acessórios,245.45,9,127,Belo Horizonte,MG,2209.0499999999997,Rápida,2026-04
1541,2026-04-19 07:00:00,Mouse Vertical,Acessórios,238.48,7,104,Fortaleza,CE,1669.36,Normal,2026-04
1542,2026-04-19 14:00:00,Laptop Gamer,Eletrônicos,7500.0,9,117,Rio de Janeiro,RJ,67500.0,Rápida,2026-04
1543,2026-04-19 00:00:00,Monitor Ultrawide,Eletrônicos,2800.0,2,103,Curitiba,PR,5600.0,Normal,2026-04
1544,2026-04-19 20:00:00,Mouse Vertical,Acessórios,239.74,6,140,Curitiba,PR,1438.44,Normal,2026-04
1545,2026-04-20 19:00:00,Laptop Gamer,Eletrônicos,7500.0,4,115,Porto Alegre,RS,30000.0,Normal,2026-04
1546,2026-04-20 01:00:00,Laptop Gamer,Eletrônicos,7500.0,5,115,Porto Alegre,RS,37500.0,Normal,2026-04
1547,2026-04-20 08:00:00,Headset 7.1,Acessórios,800.0,3,128,Salvador,BA,2400.0,Normal,2026-04
1548,2026-04-20 00:00:00,Monitor Ultrawide,Eletrônicos,2800.0,1,112,São Paulo,SP,2800.0,Rápida,2026-04
1549,2026-04-20 12:00:00,Cadeira Gamer,Móveis,1200.0,6,102,Curitiba,PR,7200.0,Normal,2026-04
1550,2026-04-21 22:00:00,Placa de Vídeo,Hardware,4500.0,7,127,Curitiba,PR,31500.0,Normal,2026-04
1551,2026-04-21 23:00:00,SSD 1TB,Hardware,600.0,9,144,Belo Horizonte,MG,5400.0,Rápida,2026-04
1552,2026-04-21 09:00:00,Laptop Gamer,Eletrônicos,7500.0,7,144,São Paulo,SP,52500.0,Rápida,2026-04
1553,2026-04-21 13:00:00,Monitor Ultrawide,Eletrônicos,2800.0,6,113,Rio de Janeiro,RJ,16800.0,Rápida,2026-04
1554,2026-04-21 14:00:00,Laptop Gamer,Eletrônicos,7500.0,1,111,Salvador,BA,7500.0,Normal,2026-04
1555,2026-04-22 20:00:00,SSD 1TB,Hardware,600.0,3,149,Porto Alegre,RS,1800.0,Normal,2026-04
1556,2026-04-22 09:00:00,Headset 7.1,Acessórios,800.0,5,108,Belo Horizonte,MG,4000.0,Rápida,2026-04
1557,2026-04-22 01:00:00,Cadeira Gamer,Móveis,1200.0,6,103,Rio de Janeiro,RJ,7200.0,Rápida,2026-04
1558,2026-04-22 19:00:00,Headset 7.1,Acessórios,800.0,7,147,Fortaleza,CE,5600.0,Normal,2026-04
1559,2026-04-22 04:00:00,Cadeira Gamer,Móveis,1200.0,1,105,Curitiba,PR,1200.0,Normal,2026-04
1560,2026-04-23 00:00:00,Monitor Ultrawide,Eletrônicos,2800.0,4,139,Rio de Janeiro,RJ,11200.0,Rápida,2026-04
1561,2026-04-23 02:00:00,Cadeira Gamer,Móveis,1200.0,7,109,Fortaleza,CE,8400.0,Normal,2026-04
1562,2026-04-23 15:00:00,Cadeira Gamer,Móveis,1200.0,4,116,Belo Horizonte,MG,4800.0,Rápida,2026-04
1563,2026-04-23 14:00:00,Gabinete Gamer,Acessórios,565.0,2,132,Curitiba,PR,1130.0,Normal,2026-04
1564,2026-04-23 12:00:00,Mouse Vertical,Acessórios,243.15,1,131,Belo Horizonte,MG,243.15,Rápida,2026-04
1565,2026-04-24 17:00:00,Laptop Gamer,Eletrônicos,7500.0,5,148,Belo Horizonte,MG,37500.0,Rápida,2026-04
1566,2026-04-24 18:00:00,Mouse Vertical,Acessórios,245.8,3,139,Belo Horizonte,MG,737.4000000000001,Rápida,2026-04
1567,2026-04-24 05:00:00,Placa de Vídeo,Hardware,4500.0,3,102,Rio de Janeiro,RJ,13500.0,Rápida,2026-04
1568,2026-04-24 10:00:00,Gabinete Gamer,Acessórios,565.0,1,116,Fortaleza,CE,565.0,Normal,2026-04
1569,2026-04-24 21:00:00,Teclado Mecânico,Acessórios,520.79,9,126,Salvador,BA,4687.11,Normal,2026-04
1570,2026-04-25 16:00:00,Monitor Ultrawide,Eletrônicos,2800.0,6,115,Belo Horizonte,MG,16800.0,Rápida,2026-04
1571,2026-04-25 06:00:00,Cadeira Gamer,Móveis,1200.0,1,101,Belo Horizonte,MG,1200.0,Rápida,2026-04
1572,2026-04-25 08:00:00,Gabinete Gamer,Acessórios,565.0,1,127,São Paulo,SP,565.0,Rápida,2026-04
1573,2026-04-25 13:00:00,Cadeira Gamer,Móveis,1200.0,4,124,São Paulo,SP,4800.0,Rápida,2026-04
1574,2026-04-25 13:00:00,Monitor Ultrawide,Eletrônicos,2800.0,1,107,Porto Alegre,RS,2800.0,Normal,2026-04
1575,2026-04-26 18:00:00,Cadeira Gamer,Móveis,1200.0,7,111,Porto Alegre,RS,8400.0,Normal,2026-04
1576,2026-04-26 15:00:00,Monitor Ultrawide,Eletrônicos,2800.0,6,122,Curitiba,PR,16800.0,Normal,2026-04
1577,2026-04-26 12:00:00,Laptop Gamer,Eletrônicos,7500.0,5,132,Curitiba,PR,37500.0,Normal,2026-04
1578,2026-04-26 11:00:00,Mouse Vertical,Acessórios,249.89,7,144,Curitiba,PR,1749.23,Normal,2026-04
1579,2026-04-26 23:00:00,SSD 1TB,Hardware,600.0,5,105,Belo Horizonte,MG,3000.0,Rápida,2026-04
1580,2026-04-27 00:00:00,Teclado Mecânico,Acessórios,502.0,7,106,Fortaleza,CE,3514.0,Normal,2026-04
1581,2026-04-27 22:00:00,Laptop Gamer,Eletrônicos,7500.0,2,130,Curitiba,PR,15000.0,Normal,2026-04
1582,2026-04-27 01:00:00,Gabinete Gamer,Acessórios,565.0,2,139,Porto Alegre,RS,1130.0,Normal,2026-04
1583,2026-04-27 14:00:00,SSD 1TB,Hardware,600.0,8,107,Belo Horizonte,MG,4800.0,Rápida,2026-04
1584,2026-04-27 16:00:00,Monitor Ultrawide,Eletrônicos,2800.0,7,143,Fortaleza,CE,19600.0,Normal,2026-04
1585,2026-04-28 13:00:00,Gabinete Gamer,Acessórios,565.0,5,139,Porto Alegre,RS,2825.0,Normal,2026-04
1586,2026-04-28 16:00:00,Teclado Mecânico,Acessórios,504.83,5,118,Rio de Janeiro,RJ,2524.15,Rápida,2026-04
1587,2026-04-28 14:00:00,Placa de Vídeo,Hardware,4500.0,7,140,Curitiba,PR,31500.0,Normal,2026-04
1588,2026-04-28 12:00:00,Laptop Gamer,Eletrônicos,7500.0,6,138,Rio de Janeiro,RJ,45000.0,Rápida,2026-04
1589,2026-04-28 22:00:00,Headset 7.1,Acessórios,800.0,4,105,São Paulo,SP,3200.0,Rápida,2026-04
1590,2026-04-29 11:00:00,Gabinete Gamer,Acessórios,565.0,4,144,Salvador,BA,2260.0,Normal,2026-04
1591,2026-04-29 14:00:00,Cadeira Gamer,Móveis,1200.0,9,125,São Paulo,SP,10800.0,Rápida,2026-04
1592,2026-04-29 20:00:00,Controle Gamer,Hardware,311.2,9,112,Porto Alegre,RS,2800.7999999999997,Normal,2026-04
1593,2026-04-29 21:00:00,Controle Gamer,Hardware,305.46,3,148,Fortaleza,CE,916.3799999999999,Normal,2026-04
1594,2026-04-29 11:00:00,Laptop Gamer,Eletrônicos,7500.0,7,126,Curitiba,PR,52500.0,Normal,2026-04
1595,2026-04-30 05:00:00,Controle Gamer,Hardware,303.96,9,144,Rio de Janeiro,RJ,2735.64,Rápida,2026-04
1596,2026-04-30 05:00:00,Teclado Mecânico,Acessórios,509.19,8,103,Salvador,BA,4073.52,Normal,2026-04
1597,2026-04-30 06:00:00,Cadeira Gamer,Móveis,1200.0,2,130,Belo Horizonte,MG,2400.0,Rápida,2026-04
1598,2026-04-30 10:00:00,Mouse Vertical,Acessórios,242.24,3,104,São Paulo,SP,726.72,Rápida,2026-04
1599,2026-04-30 15:00:00,SSD 1TB,Hardware,600.0,2,124,Curitiba,PR,1200.0,Normal,2026-04
